time,industry,city,total
2019-04-01,金融及保險業,宜蘭縣,1391105
2019-04-01,金融及保險業,花蓮縣,909969
2019-04-01,金融及保險業,金門縣,78518
2019-04-01,金融及保險業,南投縣,1123848
2019-04-01,金融及保險業,屏東縣,1584190
2019-04-01,金融及保險業,苗栗縣,1217957
2019-04-01,金融及保險業,桃園市,11405430
2019-04-01,金融及保險業,高雄市,13910346
2019-04-01,金融及保險業,基隆市,874833
2019-04-01,金融及保險業,連江縣,60
2019-04-01,金融及保險業,雲林縣,1494036
2019-04-01,金融及保險業,新北市,18102476
2019-04-01,金融及保險業,新竹市,3504673
2019-04-01,金融及保險業,新竹縣,1845620
2019-04-01,金融及保險業,嘉義市,1314055
2019-04-01,金融及保險業,嘉義縣,904584
2019-04-01,金融及保險業,彰化縣,3330178
2019-04-01,金融及保險業,臺中市,17943797
2019-04-01,金融及保險業,臺北市,276367163
2019-04-01,金融及保險業,臺東縣,396705
2019-04-01,金融及保險業,臺南市,7375720
2019-04-01,金融及保險業,澎湖縣,136300
2019-04-01,教育業,宜蘭縣,15655
2019-04-01,教育業,花蓮縣,17984
2019-04-01,教育業,金門縣,287
2019-04-01,教育業,南投縣,9566
2019-04-01,教育業,屏東縣,33133
2019-04-01,教育業,苗栗縣,14108
2019-04-01,教育業,桃園市,404426
2019-04-01,教育業,高雄市,325764
2019-04-01,教育業,基隆市,7109
2019-04-01,教育業,連江縣,432
2019-04-01,教育業,雲林縣,17845
2019-04-01,教育業,新北市,308926
2019-04-01,教育業,新竹市,128738
2019-04-01,教育業,新竹縣,42278
2019-04-01,教育業,嘉義市,51261
2019-04-01,教育業,嘉義縣,3134
2019-04-01,教育業,彰化縣,49821
2019-04-01,教育業,臺中市,487301
2019-04-01,教育業,臺北市,1456631
2019-04-01,教育業,臺東縣,5922
2019-04-01,教育業,臺南市,191793
2019-04-01,教育業,澎湖縣,3005
2019-04-01,農、林、漁、牧業,宜蘭縣,134263
2019-04-01,農、林、漁、牧業,花蓮縣,58528
2019-04-01,農、林、漁、牧業,金門縣,11553
2019-04-01,農、林、漁、牧業,南投縣,320056
2019-04-01,農、林、漁、牧業,屏東縣,687947
2019-04-01,農、林、漁、牧業,苗栗縣,117350
2019-04-01,農、林、漁、牧業,桃園市,538499
2019-04-01,農、林、漁、牧業,高雄市,1624781
2019-04-01,農、林、漁、牧業,基隆市,20854
2019-04-01,農、林、漁、牧業,連江縣,482
2019-04-01,農、林、漁、牧業,雲林縣,267198
2019-04-01,農、林、漁、牧業,新北市,563339
2019-04-01,農、林、漁、牧業,新竹市,33775
2019-04-01,農、林、漁、牧業,新竹縣,68891
2019-04-01,農、林、漁、牧業,嘉義市,19136
2019-04-01,農、林、漁、牧業,嘉義縣,496428
2019-04-01,農、林、漁、牧業,彰化縣,501653
2019-04-01,農、林、漁、牧業,臺中市,409570
2019-04-01,農、林、漁、牧業,臺北市,1616335
2019-04-01,農、林、漁、牧業,臺東縣,112079
2019-04-01,農、林、漁、牧業,臺南市,1108477
2019-04-01,農、林、漁、牧業,澎湖縣,16307
2019-04-01,運輸及倉儲業,宜蘭縣,1644045
2019-04-01,運輸及倉儲業,花蓮縣,882285
2019-04-01,運輸及倉儲業,金門縣,718539
2019-04-01,運輸及倉儲業,南投縣,825482
2019-04-01,運輸及倉儲業,屏東縣,842444
2019-04-01,運輸及倉儲業,苗栗縣,999542
2019-04-01,運輸及倉儲業,桃園市,35302759
2019-04-01,運輸及倉儲業,高雄市,23909322
2019-04-01,運輸及倉儲業,基隆市,6776487
2019-04-01,運輸及倉儲業,連江縣,181913
2019-04-01,運輸及倉儲業,雲林縣,1881799
2019-04-01,運輸及倉儲業,新北市,21568523
2019-04-01,運輸及倉儲業,新竹市,1273625
2019-04-01,運輸及倉儲業,新竹縣,1842794
2019-04-01,運輸及倉儲業,嘉義市,954533
2019-04-01,運輸及倉儲業,嘉義縣,2055240
2019-04-01,運輸及倉儲業,彰化縣,2556860
2019-04-01,運輸及倉儲業,臺中市,10814201
2019-04-01,運輸及倉儲業,臺北市,85397249
2019-04-01,運輸及倉儲業,臺東縣,675335
2019-04-01,運輸及倉儲業,臺南市,4235520
2019-04-01,運輸及倉儲業,澎湖縣,601172
2019-04-01,製造業,宜蘭縣,15618464
2019-04-01,製造業,花蓮縣,5410534
2019-04-01,製造業,金門縣,1848931
2019-04-01,製造業,南投縣,20165715
2019-04-01,製造業,屏東縣,18873712
2019-04-01,製造業,苗栗縣,73402945
2019-04-01,製造業,桃園市,288581911
2019-04-01,製造業,高雄市,322958305
2019-04-01,製造業,基隆市,3410856
2019-04-01,製造業,連江縣,3269
2019-04-01,製造業,雲林縣,165925762
2019-04-01,製造業,新北市,259208758
2019-04-01,製造業,新竹市,238318394
2019-04-01,製造業,新竹縣,110760436
2019-04-01,製造業,嘉義市,4095464
2019-04-01,製造業,嘉義縣,22250245
2019-04-01,製造業,彰化縣,131244011
2019-04-01,製造業,臺中市,281555924
2019-04-01,製造業,臺北市,252163076
2019-04-01,製造業,臺東縣,535773
2019-04-01,製造業,臺南市,175939833
2019-04-01,製造業,澎湖縣,96739
2019-04-01,醫療保健及社會工作服務業,宜蘭縣,7623
2019-04-01,醫療保健及社會工作服務業,花蓮縣,50477
2019-04-01,醫療保健及社會工作服務業,金門縣,350
2019-04-01,醫療保健及社會工作服務業,南投縣,5292
2019-04-01,醫療保健及社會工作服務業,屏東縣,19090
2019-04-01,醫療保健及社會工作服務業,苗栗縣,21821
2019-04-01,醫療保健及社會工作服務業,桃園市,82687
2019-04-01,醫療保健及社會工作服務業,高雄市,3283971
2019-04-01,醫療保健及社會工作服務業,基隆市,10437
2019-04-01,醫療保健及社會工作服務業,連江縣,0
2019-04-01,醫療保健及社會工作服務業,雲林縣,6189
2019-04-01,醫療保健及社會工作服務業,新北市,282072
2019-04-01,醫療保健及社會工作服務業,新竹市,22682
2019-04-01,醫療保健及社會工作服務業,新竹縣,39539
2019-04-01,醫療保健及社會工作服務業,嘉義市,7755
2019-04-01,醫療保健及社會工作服務業,嘉義縣,0
2019-04-01,醫療保健及社會工作服務業,彰化縣,74149
2019-04-01,醫療保健及社會工作服務業,臺中市,363602
2019-04-01,醫療保健及社會工作服務業,臺北市,1055149
2019-04-01,醫療保健及社會工作服務業,臺東縣,3184
2019-04-01,醫療保健及社會工作服務業,臺南市,102576
2019-04-01,醫療保健及社會工作服務業,澎湖縣,0
2019-04-01,藝術、娛樂及休閒服務業,宜蘭縣,316479
2019-04-01,藝術、娛樂及休閒服務業,花蓮縣,220805
2019-04-01,藝術、娛樂及休閒服務業,金門縣,28259
2019-04-01,藝術、娛樂及休閒服務業,南投縣,437581
2019-04-01,藝術、娛樂及休閒服務業,屏東縣,412214
2019-04-01,藝術、娛樂及休閒服務業,苗栗縣,261204
2019-04-01,藝術、娛樂及休閒服務業,桃園市,1115916
2019-04-01,藝術、娛樂及休閒服務業,高雄市,1497944
2019-04-01,藝術、娛樂及休閒服務業,基隆市,174650
2019-04-01,藝術、娛樂及休閒服務業,連江縣,5654
2019-04-01,藝術、娛樂及休閒服務業,雲林縣,244793
2019-04-01,藝術、娛樂及休閒服務業,新北市,2230688
2019-04-01,藝術、娛樂及休閒服務業,新竹市,360576
2019-04-01,藝術、娛樂及休閒服務業,新竹縣,508278
2019-04-01,藝術、娛樂及休閒服務業,嘉義市,207087
2019-04-01,藝術、娛樂及休閒服務業,嘉義縣,158735
2019-04-01,藝術、娛樂及休閒服務業,彰化縣,272915
2019-04-01,藝術、娛樂及休閒服務業,臺中市,1763138
2019-04-01,藝術、娛樂及休閒服務業,臺北市,6159825
2019-04-01,藝術、娛樂及休閒服務業,臺東縣,87006
2019-04-01,藝術、娛樂及休閒服務業,臺南市,966050
2019-04-01,藝術、娛樂及休閒服務業,澎湖縣,41845
2019-06-01,不動產業,宜蘭縣,1248380
2019-06-01,不動產業,花蓮縣,913595
2019-06-01,不動產業,金門縣,310065
2019-06-01,不動產業,南投縣,649053
2019-06-01,不動產業,屏東縣,1315526
2019-06-01,不動產業,苗栗縣,1400812
2019-06-01,不動產業,桃園市,16390536
2019-06-01,不動產業,高雄市,25599130
2019-06-01,不動產業,基隆市,531653
2019-06-01,不動產業,連江縣,0
2019-06-01,不動產業,雲林縣,1627137
2019-06-01,不動產業,新北市,38375137
2019-06-01,不動產業,新竹市,4998735
2019-06-01,不動產業,新竹縣,5960878
2019-06-01,不動產業,嘉義市,1951273
2019-06-01,不動產業,嘉義縣,607763
2019-06-01,不動產業,彰化縣,3274096
2019-06-01,不動產業,臺中市,31696873
2019-06-01,不動產業,臺北市,93942030
2019-06-01,不動產業,臺東縣,259675
2019-06-01,不動產業,臺南市,12979995
2019-06-01,不動產業,澎湖縣,0
2019-06-01,住宿及餐飲業,宜蘭縣,2889431
2019-06-01,住宿及餐飲業,花蓮縣,2061684
2019-06-01,住宿及餐飲業,金門縣,421079
2019-06-01,住宿及餐飲業,南投縣,2102823
2019-06-01,住宿及餐飲業,屏東縣,2811643
2019-06-01,住宿及餐飲業,苗栗縣,1403402
2019-06-01,住宿及餐飲業,桃園市,9379925
2019-06-01,住宿及餐飲業,高雄市,12125062
2019-06-01,住宿及餐飲業,基隆市,1189936
2019-06-01,住宿及餐飲業,連江縣,68285
2019-06-01,住宿及餐飲業,雲林縣,1311889
2019-06-01,住宿及餐飲業,新北市,12291224
2019-06-01,住宿及餐飲業,新竹市,2724661
2019-06-01,住宿及餐飲業,新竹縣,2675653
2019-06-01,住宿及餐飲業,嘉義市,1677836
2019-06-01,住宿及餐飲業,嘉義縣,897786
2019-06-01,住宿及餐飲業,彰化縣,2814026
2019-06-01,住宿及餐飲業,臺中市,14220606
2019-06-01,住宿及餐飲業,臺北市,37500504
2019-06-01,住宿及餐飲業,臺東縣,1330555
2019-06-01,住宿及餐飲業,臺南市,7379401
2019-06-01,住宿及餐飲業,澎湖縣,750042
2019-06-01,批發及零售業,宜蘭縣,16769028
2019-06-01,批發及零售業,花蓮縣,11799476
2019-06-01,批發及零售業,金門縣,4292491
2019-06-01,批發及零售業,南投縣,14492043
2019-06-01,批發及零售業,屏東縣,32662200
2019-06-01,批發及零售業,苗栗縣,26852190
2019-06-01,批發及零售業,桃園市,201270244
2019-06-01,批發及零售業,高雄市,260984087
2019-06-01,批發及零售業,基隆市,9169331
2019-06-01,批發及零售業,連江縣,317412
2019-06-01,批發及零售業,雲林縣,25393671
2019-06-01,批發及零售業,新北市,338878532
2019-06-01,批發及零售業,新竹市,79891322
2019-06-01,批發及零售業,新竹縣,43617428
2019-06-01,批發及零售業,嘉義市,19517341
2019-06-01,批發及零售業,嘉義縣,16478585
2019-06-01,批發及零售業,彰化縣,62290809
2019-06-01,批發及零售業,臺中市,243679155
2019-06-01,批發及零售業,臺北市,923965988
2019-06-01,批發及零售業,臺東縣,6378899
2019-06-01,批發及零售業,臺南市,129687450
2019-06-01,批發及零售業,澎湖縣,3025512
2019-06-01,金融及保險業,宜蘭縣,1349007
2019-06-01,金融及保險業,花蓮縣,911084
2019-06-01,金融及保險業,金門縣,95508
2019-06-01,金融及保險業,南投縣,1076369
2019-06-01,金融及保險業,屏東縣,1516600
2019-06-01,金融及保險業,苗栗縣,1117532
2019-06-01,金融及保險業,桃園市,11569544
2019-06-01,金融及保險業,高雄市,13430996
2019-06-01,金融及保險業,基隆市,869663
2019-06-01,金融及保險業,連江縣,3363
2019-06-01,金融及保險業,雲林縣,1488660
2019-06-01,金融及保險業,新北市,18162483
2019-06-01,金融及保險業,新竹市,3227599
2019-06-01,金融及保險業,新竹縣,1783561
2019-06-01,金融及保險業,嘉義市,1345946
2019-06-01,金融及保險業,嘉義縣,896341
2019-06-01,金融及保險業,彰化縣,2994953
2019-06-01,金融及保險業,臺中市,16811990
2019-06-01,金融及保險業,臺北市,320824955
2019-06-01,金融及保險業,臺東縣,388273
2019-06-01,金融及保險業,臺南市,7277219
2019-06-01,金融及保險業,澎湖縣,137450
2019-06-01,教育業,宜蘭縣,13700
2019-06-01,教育業,花蓮縣,17603
2019-06-01,教育業,金門縣,357
2019-06-01,教育業,南投縣,10405
2019-06-01,教育業,屏東縣,31414
2019-06-01,教育業,苗栗縣,15689
2019-06-01,教育業,桃園市,431224
2019-06-01,教育業,高雄市,359320
2019-06-01,教育業,基隆市,8399
2019-06-01,教育業,連江縣,3906
2019-06-01,教育業,雲林縣,22893
2019-06-01,教育業,新北市,319573
2019-06-01,教育業,新竹市,112432
2019-06-01,教育業,新竹縣,43669
2019-06-01,教育業,嘉義市,47801
2019-06-01,教育業,嘉義縣,4721
2019-06-01,教育業,彰化縣,53806
2019-06-01,教育業,臺中市,422888
2019-06-01,教育業,臺北市,1314921
2019-06-01,教育業,臺東縣,6261
2019-06-01,教育業,臺南市,168852
2019-06-01,教育業,澎湖縣,4976
2019-06-01,農、林、漁、牧業,宜蘭縣,132894
2019-06-01,農、林、漁、牧業,花蓮縣,69601
2019-06-01,農、林、漁、牧業,金門縣,20755
2019-06-01,農、林、漁、牧業,南投縣,309084
2019-06-01,農、林、漁、牧業,屏東縣,713930
2019-06-01,農、林、漁、牧業,苗栗縣,115096
2019-06-01,農、林、漁、牧業,桃園市,541625
2019-06-01,農、林、漁、牧業,高雄市,2449365
2019-06-01,農、林、漁、牧業,基隆市,20365
2019-06-01,農、林、漁、牧業,連江縣,1873
2019-06-01,農、林、漁、牧業,雲林縣,233741
2019-06-01,農、林、漁、牧業,新北市,454940
2019-06-01,農、林、漁、牧業,新竹市,33834
2019-06-01,農、林、漁、牧業,新竹縣,85587
2019-06-01,農、林、漁、牧業,嘉義市,22543
2019-06-01,農、林、漁、牧業,嘉義縣,492712
2019-06-01,農、林、漁、牧業,彰化縣,524406
2019-06-01,農、林、漁、牧業,臺中市,448149
2019-06-01,農、林、漁、牧業,臺北市,1985643
2019-06-01,農、林、漁、牧業,臺東縣,93581
2019-06-01,農、林、漁、牧業,臺南市,1125515
2019-06-01,農、林、漁、牧業,澎湖縣,25117
2019-06-01,運輸及倉儲業,宜蘭縣,1583085
2019-06-01,運輸及倉儲業,花蓮縣,956692
2019-06-01,運輸及倉儲業,金門縣,770692
2019-06-01,運輸及倉儲業,南投縣,842030
2019-06-01,運輸及倉儲業,屏東縣,1010303
2019-06-01,運輸及倉儲業,苗栗縣,1071848
2019-06-01,運輸及倉儲業,桃園市,35162517
2019-06-01,運輸及倉儲業,高雄市,22297636
2019-06-01,運輸及倉儲業,基隆市,6822435
2019-06-01,運輸及倉儲業,連江縣,220118
2019-06-01,運輸及倉儲業,雲林縣,2030262
2019-06-01,運輸及倉儲業,新北市,21815415
2019-06-01,運輸及倉儲業,新竹市,1297984
2019-06-01,運輸及倉儲業,新竹縣,2058094
2019-06-01,運輸及倉儲業,嘉義市,824476
2019-06-01,運輸及倉儲業,嘉義縣,2088533
2019-06-01,運輸及倉儲業,彰化縣,2416184
2019-06-01,運輸及倉儲業,臺中市,11174468
2019-06-01,運輸及倉儲業,臺北市,88070522
2019-06-01,運輸及倉儲業,臺東縣,725971
2019-06-01,運輸及倉儲業,臺南市,4625665
2019-06-01,運輸及倉儲業,澎湖縣,660677
2019-06-01,製造業,宜蘭縣,15096905
2019-06-01,製造業,花蓮縣,5145488
2019-06-01,製造業,金門縣,2327834
2019-06-01,製造業,南投縣,20207362
2019-06-01,製造業,屏東縣,20341142
2019-06-01,製造業,苗栗縣,71175787
2019-06-01,製造業,桃園市,293458479
2019-06-01,製造業,高雄市,331857326
2019-06-01,製造業,基隆市,3615240
2019-06-01,製造業,連江縣,177548
2019-06-01,製造業,雲林縣,167163083
2019-06-01,製造業,新北市,261997141
2019-06-01,製造業,新竹市,253311688
2019-06-01,製造業,新竹縣,112885480
2019-06-01,製造業,嘉義市,4359780
2019-06-01,製造業,嘉義縣,22289672
2019-06-01,製造業,彰化縣,124748157
2019-06-01,製造業,臺中市,285124493
2019-06-01,製造業,臺北市,267621309
2019-06-01,製造業,臺東縣,534844
2019-06-01,製造業,臺南市,171377899
2019-06-01,製造業,澎湖縣,121276
2019-06-01,醫療保健及社會工作服務業,宜蘭縣,7303
2019-06-01,醫療保健及社會工作服務業,花蓮縣,25279
2019-06-01,醫療保健及社會工作服務業,金門縣,350
2019-06-01,醫療保健及社會工作服務業,南投縣,4389
2019-06-01,醫療保健及社會工作服務業,屏東縣,14846
2019-06-01,醫療保健及社會工作服務業,苗栗縣,20315
2019-06-01,醫療保健及社會工作服務業,桃園市,84228
2019-06-01,醫療保健及社會工作服務業,高雄市,3286245
2019-06-01,醫療保健及社會工作服務業,基隆市,10131
2019-06-01,醫療保健及社會工作服務業,連江縣,0
2019-06-01,醫療保健及社會工作服務業,雲林縣,6781
2019-06-01,醫療保健及社會工作服務業,新北市,298264
2019-06-01,醫療保健及社會工作服務業,新竹市,19088
2019-06-01,醫療保健及社會工作服務業,新竹縣,37626
2019-06-01,醫療保健及社會工作服務業,嘉義市,8838
2019-06-01,醫療保健及社會工作服務業,嘉義縣,0
2019-06-01,醫療保健及社會工作服務業,彰化縣,133813
2019-06-01,醫療保健及社會工作服務業,臺中市,377652
2019-06-01,醫療保健及社會工作服務業,臺北市,1110700
2019-06-01,醫療保健及社會工作服務業,臺東縣,3690
2019-06-01,醫療保健及社會工作服務業,臺南市,100031
2019-06-01,醫療保健及社會工作服務業,澎湖縣,0
2019-06-01,藝術、娛樂及休閒服務業,宜蘭縣,298006
2019-06-01,藝術、娛樂及休閒服務業,花蓮縣,236765
2019-06-01,藝術、娛樂及休閒服務業,金門縣,27582
2019-06-01,藝術、娛樂及休閒服務業,南投縣,369492
2019-06-01,藝術、娛樂及休閒服務業,屏東縣,473756
2019-06-01,藝術、娛樂及休閒服務業,苗栗縣,314718
2019-06-01,藝術、娛樂及休閒服務業,桃園市,1225614
2019-06-01,藝術、娛樂及休閒服務業,高雄市,1485454
